,0
1056,1.4392446279525757
1057,1.6660658121109009
1058,0.5712642669677734
1059,0.6777550578117371
1060,1.1582509279251099
1061,3.4096221923828125
1062,0.13559794425964355
1063,0.23938390612602234
1064,0.3033635914325714
1065,3.8714332580566406
1066,5.672995567321777
1067,8.518771171569824
1068,2.209530830383301
1069,0.3830276131629944
1070,0.138795405626297
1071,0.09244631975889206
1072,0.7102856040000916
1073,0.09206867963075638
1074,0.6680715680122375
1075,6.0134711265563965
1076,16.883312225341797
1077,19.059810638427734
1078,2.8439810276031494
1079,0.865692675113678
1080,0.3470323383808136
1081,0.13054430484771729
1082,0.07999391108751297
1083,0.08520627021789551
1084,0.07482932507991791
1085,0.11951841413974762
1086,0.08646877855062485
1087,0.0905502513051033
1088,0.1516135185956955
1089,0.5009754300117493
1090,0.3036990165710449
1091,1.4581187963485718
1092,11.551849365234375
1093,8.749662399291992
1094,15.648782730102539
1095,2.1805613040924072
1096,4.305750370025635
1097,0.7502882480621338
1098,0.42924806475639343
1099,0.3437362313270569
1100,0.2530063986778259
1101,0.15578526258468628
1102,0.12722550332546234
1103,0.06831014901399612
1104,0.09349854290485382
1105,0.07461173832416534
1106,0.07992681860923767
1107,0.07887400686740875
1108,0.08264674246311188
1109,0.07800573110580444
1110,0.07582885771989822
1111,0.06819725036621094
1112,0.09238111972808838
1113,6.457658767700195
1114,4.915163993835449
1115,1.5571788549423218
1116,0.7622987627983093
1117,0.7078385949134827
1118,0.11554908007383347
1119,0.1171874850988388
1120,0.11171671003103256
1121,0.08318980783224106
1122,0.08263076841831207
1123,0.21465691924095154
1124,6.301037788391113
1125,1.0254415273666382
1126,5.634880542755127
1127,0.9561628103256226
1128,0.28688159584999084
1129,0.10898736864328384
1130,0.18375353515148163
1131,0.38572752475738525
1132,0.9317031502723694
1133,17.85328483581543
1134,16.279815673828125
1135,5.693889141082764
1136,0.27088600397109985
1137,2.9794600009918213
1138,1.918933629989624
1139,0.1406688690185547
1140,0.09419961273670197
1141,0.426013320684433
1142,0.9915233254432678
1143,0.5868527293205261
1144,0.6599431037902832
1145,1.607427716255188
1146,0.6339964270591736
1147,0.8688949346542358
1148,1.6589312553405762
1149,1.0524168014526367
1150,0.4429868459701538
1151,0.9731645584106445
1152,19.622751235961914
1153,4.660247802734375
1154,1.1481337547302246
1155,0.3228665888309479
1156,0.12229453772306442
1157,0.16549408435821533
1158,0.14460639655590057
1159,0.06892669200897217
1160,0.24220144748687744
1161,3.824920415878296
1162,2.970611572265625
1163,4.217255592346191
1164,5.378265380859375
1165,4.735851764678955
1166,1.5746197700500488
1167,1.1604695320129395
1168,0.5233815908432007
1169,0.41438645124435425
1170,0.23474331200122833
1171,0.1752423346042633
1172,0.09923288971185684
1173,0.30692440271377563
1174,1.718076229095459
1175,2.239569664001465
1176,2.2156834602355957
1177,6.707552909851074
1178,0.9694022536277771
1179,2.654538154602051
1180,0.3583529591560364
1181,2.3518459796905518
1182,3.5581490993499756
1183,1.9909369945526123
1184,1.160890817642212
1185,0.6557238698005676
1186,0.7692752480506897
1187,0.09532761573791504
1188,0.10871665179729462
1189,1.400987148284912
1190,14.02785587310791
1191,3.068751573562622
1192,3.1695210933685303
1193,1.2670140266418457
1194,0.8144633769989014
1195,0.30709779262542725
1196,0.2443351447582245
